"ground_truth_output","num_queries","original_output","original_score","original_text","perturbed_output","perturbed_score","perturbed_text","result_type"
3.0,145.0,3.0,0.0034545063972473145,"adobe services now [[via]] [[yahoo]] ! adobe systems and internet provider yahoo ! [[have]] [[announced]] a tie up aimed at providing consumer services to internet users the two companies will introduce integrated products that feature adobe services , increase the reach of yahoo !",2.0,0.53367680311203,"adobe services now [[with]] [[aol]] ! adobe systems and internet provider yahoo ! [[haya]] [[declared]] a tie up aimed at providing consumer services to internet users the two companies will introduce integrated products that feature adobe services , increase the reach of yahoo !","Successful"
2.0,404.0,2.0,0.0006396174430847168,"pfizer to sponsor large new celebrex trial new york \( reuters \) pfizer [[inc]] said on [[monday]] it [[plans]] to [[sponsor]] a [[major]] [[clinical]] [[study]] to [[further]] assess the [[cardiovascular]] [[safety]] of its [[arthritis]] [[drug]] celebrex [[following]] the withdrawal of merck [[co]] 's vioxx , a drug in the same class",0.0,0.5403240919113159,"pfizer to sponsor large new celebrex trial new york \( reuters \) pfizer [[ltd]] said on [[sabbath]] it [[programmes]] to [[organisers]] a [[prodigious]] [[medical]] [[inquiry]] to [[langer]] assess the [[arterial]] [[secure]] of its [[autoimmune]] [[medicines]] celebrex [[resultant]] the withdrawal of merck [[commanding]] 's vioxx , a drug in the same class","Successful"
0.0,395.0,0.0,0.00025218725204467773,"[[pm]] and latham [[target]] sydney [[prime]] [[minister]] john howard and opposition [[leader]] [[mark]] latham [[will]] target key marginal [[seats]] around sydney as the [[election]] [[campaign]] [[hits]] its [[second]] week",3.0,0.791717529296875,"[[particles]] and latham [[meta]] sydney [[elemental]] [[chairman]] john howard and opposition [[presidents]] [[trademark]] latham [[going]] target key marginal [[journal]] around sydney as the [[ballot]] [[campaigns]] [[lesion]] its [[secondly]] week","Successful"
2.0,563.0,2.0,0.0006153583526611328,"[[bank]] of [[england]] [[says]] [[dollar]] [[decline]] [[increases]] [[risk]] to [[banks]] the [[possibility]] of a [[further]] [[slide]] in the dollar and a [[decline]] in demand for us assets has [[become]] one of the [[potential]] [[risks]] to [[financial]] [[stability]] , the bank of england said in its [[semi]] annual [[financial]] [[stability]] [[review]]",0.0,0.7485073804855347,"[[banque]] of [[bretagne]] [[describes]] [[australians]] [[regression]] [[climbing]] [[dangers]] to [[riverbank]] the [[conceivable]] of a [[extras]] [[infiltrating]] in the dollar and a [[decreases]] in demand for us assets has [[be]] one of the [[capable]] [[risk]] to [[funded]] [[stabilised]] , the bank of england said in its [[lorry]] annual [[monetary]] [[stabilise]] [[reconsidered]]","Successful"
0.0,309.0,0.0,0.0005731582641601562,"[[israel]] [[scrambled]] warplanes 39 in [[case]] of [[hijacking]] [[threat]] 39 israeli warplanes scrambled as soon as news broke of the taba bombings military [[sources]] would not [[elaborate]] but analysts [[suggested]] the most likely reason was to intercept any [[hijacked]]",3.0,0.6753469109535217,"[[jewish]] [[coded]] warplanes 39 in [[dossiers]] of [[alcatraz]] [[menace]] 39 israeli warplanes scrambled as soon as news broke of the taba bombings military [[font]] would not [[authored]] but analysts [[recommendation]] the most likely reason was to intercept any [[hacked]]","Successful"
0.0,440.0,0.0,0.00030303001403808594,"[[europe]] [[compromises]] with us on [[iran]] [[nuke]] [[deadline]] [[charge]] [[iran]] [[vehemently]] denies the iaea [[has]] found many previously concealed nuclear activities in [[iran]] but no [[quot]] [[smoking]] [[gun]] [[quot]] [[backing]] the us [[view]]",2.0,0.7317992448806763,"[[euro]] [[promises]] with us on [[tehran]] [[blasts]] [[maturity]] [[expenditures]] [[moslem]] [[intensively]] denies the iaea [[gets]] found many previously concealed nuclear activities in [[iranians]] but no [[nbsp]] [[quitting]] [[ruger]] [[nbsp]] [[helps]] the us [[query]]","Successful"
1.0,311.0,1.0,6.318092346191406e-05,"it 39 s about time [[sox]] became the champs and real rivals finally the [[new]] york [[yankees]] and the boston red [[sox]] [[have]] a [[bona]] [[fide]] [[rivalry]] please don 39 t [[assume]] that this belongs on the [[sports]] pages",2.0,0.522611141204834,"it 39 s about time [[rockies]] became the champs and real rivals finally the [[latest]] york [[celtics]] and the boston red [[orioles]] [[does]] a [[boone]] [[defensible]] [[competitiveness]] please don 39 t [[entails]] that this belongs on the [[leisure]] pages","Successful"
1.0,515.0,1.0,6.54458999633789e-05,"[[finley]] is [[new]] [[angel]] in [[outfield]] the angels [[rounded]] out their [[starting]] [[outfield]] [[yesterday]] , signing [[center]] [[fielder]] steve [[finley]] to a 14 million , [[two]] year [[contract]] as baseball 's winter [[meetings]] in [[anaheim]] , calif , [[began]] to percolate",1.0,0.033310115337371826,"[[hodges]] is [[youngest]] [[darling]] in [[innings]] the angels [[rounding]] out their [[opening]] [[hitter]] [[sonntag]] , signing [[facility]] [[slugger]] steve [[bledsoe]] to a 14 million , [[three]] year [[accord]] as baseball 's winter [[happenings]] in [[burbank]] , calif , [[erupted]] to percolate","Failed"
3.0,70.0,3.0,0.0005093812942504883,"fsb fud over [[foi]] , you cry lt [[strong]] gt [[letters]] lt strong gt the postbag , and your miscellaneous musings",2.0,0.9178259372711182,"fsb fud over [[fide]] , you cry lt [[forceful]] gt [[carte]] lt strong gt the postbag , and your miscellaneous musings","Successful"
3.0,148.0,3.0,0.008886992931365967,"crm [[best]] practices tco and roi \( newsfactor \) newsfactor with crm [[projects]] costing millions , even in some mid [[size]] companies , it is no surprise cfos are leading the charge to be sure the most important projects are first , that they are justified , and that they actually deliver on their forecast benefits",2.0,0.8653751611709595,"crm [[optimum]] practices tco and roi \( newsfactor \) newsfactor with crm [[draft]] costing millions , even in some mid [[confection]] companies , it is no surprise cfos are leading the charge to be sure the most important projects are first , that they are justified , and that they actually deliver on their forecast benefits","Successful"
0.0,1.0,2.0,0.9995082020759583,"us economic growth slips to 2 8 annual us economic growth fell to 2 8 in the second quarter of 2004 , marking a slowdown from the 3 estimated a month ago",2.0,0.9995082020759583,"us economic growth slips to 2 8 annual us economic growth fell to 2 8 in the second quarter of 2004 , marking a slowdown from the 3 estimated a month ago","Skipped"
1.0,366.0,1.0,0.00018531084060668945,"a man with a plan athens four years [[ago]] in sydney , after the [[us]] gymnasts [[had]] [[gone]] [[medal]] [[free]] at the [[olympics]] for the first [[time]] in 28 years , federation president bob colarossi was sitting at a table , explaining that the [[turnaround]] already [[had]] begun the women [[had]] moved from [[sixth]] to fourth in the [[world]] in one [[year]] , the men from [[sixth]] to fifth",3.0,0.5140525102615356,"a man with a plan athens four years [[alumni]] in sydney , after the [[our]] gymnasts [[enjoys]] [[disappearance]] [[adorned]] [[gratuitous]] at the [[olympian]] for the first [[lengths]] in 28 years , federation president bob colarossi was sitting at a table , explaining that the [[invert]] already [[gets]] begun the women [[ai]] moved from [[fourth]] to fourth in the [[planetary]] in one [[enjoyment]] , the men from [[ix]] to fifth","Successful"
3.0,322.0,3.0,0.00029164552688598633,"objectweb [[adds]] [[portal]] [[content]] [[management]] middleware using open source [[modules]] instead of [[commercial]] [[alternatives]] even [[standards]] based [[ones]] could [[save]] [[businesses]] [[money]]",2.0,0.5093333721160889,"objectweb [[totaled]] [[puerta]] [[thrilled]] [[governing]] middleware using open source [[clusters]] instead of [[mercantile]] [[chose]] even [[stipulations]] based [[persons]] could [[economize]] [[entrepreneurs]] [[financing]]","Successful"
3.0,48.0,3.0,0.17267966270446777,"intel lauds milestone in shrinking chips contradicting fears that the semiconductor industry 39 s pace of development is slowing , intel corp has announced that it has achieved a milestone in shrinking the size of [[transistors]] that will power its next generation chips",2.0,0.6001526117324829,"intel lauds milestone in shrinking chips contradicting fears that the semiconductor industry 39 s pace of development is slowing , intel corp has announced that it has achieved a milestone in shrinking the size of [[conductive]] that will power its next generation chips","Successful"
1.0,463.0,1.0,6.0677528381347656e-05,"no [[miracle]] this [[time]] that [[miracle]] , of [[course]] , [[took]] [[place]] in lake [[placid]] , [[ny]] , during the 1980 [[winter]] [[olympics]] [[thanks]] to the [[likes]] of jim [[craig]] , mike eruzione , [[ken]] [[morrow]] and the [[rest]] of the [[us]] hockey [[team]] , the [[mighty]] [[soviet]] [[union]]",1.0,0.0994994044303894,"no [[wonder]] this [[lengths]] that [[wonder]] , of [[paths]] , [[takes]] [[situ]] in lake [[nonviolence]] , [[manhattan]] , during the 1980 [[summers]] [[olympus]] [[homage]] to the [[lover]] of jim [[cameron]] , mike eruzione , [[kenneth]] [[mauro]] and the [[diner]] of the [[our]] hockey [[equipments]] , the [[powerfull]] [[yugoslavian]] [[communities]]","Failed"
2.0,164.0,2.0,0.044982969760894775,"snap on warns for 3q , 2004 [[vehicle]] tool maker [[sees]] profit below forecasts amid high [[steel]] prices , soft demand in europe new [[york]] \( reuters \) snap on [[inc]] , which makes vehicle repair tools , said [[tuesday]] its [[third]] quarter and full year",0.0,0.5073189735412598,"snap on warns for 3q , 2004 [[traffic]] tool maker [[realizes]] profit below forecasts amid high [[metal]] prices , soft demand in europe new [[scarsdale]] \( reuters \) snap on [[serv]] , which makes vehicle repair tools , said [[friday]] its [[terzi]] quarter and full year","Successful"
2.0,1.0,1.0,0.980738639831543,"sign off , then sign in g michael caggiano jr lies awake at night thinking about bank signs he ponders them during breakfast , while brushing his teeth , and quot constantly quot during the day , he says",1.0,0.980738639831543,"sign off , then sign in g michael caggiano jr lies awake at night thinking about bank signs he ponders them during breakfast , while brushing his teeth , and quot constantly quot during the day , he says","Skipped"
2.0,366.0,2.0,0.0005204081535339355,"first credit rating for serbia 19 50 november 01 [[dow]] jones london monday serbia [[reached]] a [[milestone]] on the [[road]] to economic stability monday , as its first ever [[credit]] [[rating]] [[opened]] the [[way]] for a return to international [[credit]] [[markets]]",1.0,0.7021775245666504,"first credit rating for serbia 19 50 november 01 [[daw]] jones london monday serbia [[attains]] a [[ballpark]] on the [[chemin]] to economic stability monday , as its first ever [[debt]] [[estimate]] [[undertook]] the [[roads]] for a return to international [[debt]] [[decades]]","Successful"
2.0,358.0,2.0,0.0004073977470397949,"eu antitrust ruling on mci overturned in a [[fresh]] blow to europe 39 s antitrust enforcers , a [[top]] [[appeals]] tribunal [[said]] [[regulators]] [[wrongly]] [[blocked]] mci worldcom 39 s [[aborted]] [[bid]] to [[buy]] sprint [[corp]] in 2000",3.0,0.5016095638275146,"eu antitrust ruling on mci overturned in a [[mild]] blow to europe 39 s antitrust enforcers , a [[hardtop]] [[requesting]] tribunal [[saying]] [[controllers]] [[maliciously]] [[plugged]] mci worldcom 39 s [[disappoints]] [[referrals]] to [[procurement]] sprint [[companies]] in 2000","Successful"
1.0,343.0,1.0,0.00023370981216430664,"catch a piece of history but [[hire]] a [[lawyer]] first when [[steve]] [[williams]] [[picked]] up the [[ball]] barry bonds [[had]] just [[hit]] for his 700th [[home]] run , he [[thought]] he [[had]] his hands on a piece of history",0.0,0.5878235101699829,"catch a piece of history but [[recruit]] a [[councilman]] first when [[steph]] [[roberts]] [[picks]] up the [[balloons]] barry bonds [[made]] just [[shook]] for his 700th [[house]] run , he [[thinks]] he [[enjoys]] his hands on a piece of history","Successful"
